# [["기계·금속", "기타 서비스", "기타 제조", "로봇", "미분류", "섬유·패션", "소프트웨어·IT", "식품", "의료·바이오", "자동차·부품", "전기·전자", "화학·에너지"], ["개별입지", "군위농공단지", "군위효령농공단지", "달성2차일반산업단지", "달성외국인투자지역", "달성일반산업단지", "대구경북경제자유구역수성의료지구", "대구경북첨단의료복합단지도시첨단산업단지", "대구구지농공단지", "대구국가산업단지", "대구금호워터폴리스일반산업단지", "대구연구개발특구", "대구염색일반산업단지", "대구옥포농공단지", "대구이시아폴리스일반산업단지", "대구인쇄출판밸리", "대구제3일반산업단지", "대구테크노폴리스일반산업단지", "북구검단일반산업단지", "산단 외", "서대구일반산업단지", "성서5차첨단산업단지", "성서지방산업단지"], ["2구", "군위군", "남구", "달서구", "달성군", "동구", "북구", "서구", "수성구", "중구"]]
c0261,0,0,5
c9657,0,0,4
c0147,11,0,9
c5100,7,0,6
c0245,7,0,5
c10205,0,0,4
c0697,5,0,7
c10318,0,0,4
c9658,0,0,4
c9096,0,0,4
c2054,0,0,7
c9792,2,0,4
c9846,5,0,4
c9930,2,0,4
c0698,11,0,7
c0062,2,0,9
c2727,9,0,6
c0049,0,0,9
c0699,10,0,7
c2618,11,0,2
c8243,11,0,3
c2728,0,0,6
c8842,5,0,4
c4711,0,0,6
c0108,5,0,9
c9931,9,0,4
c2990,10,0,6
c2729,5,0,6
c2730,0,0,6
c3368,0,0,6
c10074,0,0,4
c3371,8,0,6
c0032,10,0,9
c0701,0,0,7
c0109,2,0,9
c0702,5,0,7
c0246,10,0,5
c0528,9,0,5
c0110,2,0,6
c5150,2,0,6
c2060,0,0,7
c10075,9,0,4
c4348,10,0,6
c1201,2,0,7
c0703,0,0,7
c9097,2,0,4
c3379,9,0,6
c9963,0,0,4
c10076,0,0,4
c0016,10,0,9
c2732,9,0,6
c2733,0,0,6
c10077,2,0,4
c8825,0,0,4
c3384,0,0,6
c2991,0,0,6
c8577,10,0,3
c2734,0,0,6
c9171,0,0,4
c10435,0,0,4
c2735,0,0,6
c11016,2,0,1
c9098,2,0,4
c9099,8,0,4
c8870,11,0,4
c10236,0,0,4
c9922,2,0,4
c9744,5,0,4
c0111,2,0,9
c8908,3,0,4
c10365,0,0,4
c3392,0,0,6
c9964,11,0,4
c0337,7,0,5
c9659,0,0,4
c9660,5,0,4
c10185,2,0,4
c10186,10,0,4
c10181,9,0,4
c10237,5,0,4
c8255,0,0,3
c10187,10,0,4
c0043,0,0,9
c10182,2,0,4
c0358,0,0,5
c2736,0,0,6
c2737,0,0,6
c0903,0,0,3
c8871,5,0,4
c9100,5,0,4
c2073,8,0,7
c4721,0,0,6
c10021,0,0,4
c4349,2,0,6
c10238,0,0,4
c3412,0,0,6
c0705,0,0,7
c3413,9,0,6
c3415,0,0,6
c0706,2,0,7
c10239,5,0,4
c0707,9,0,7
c2738,2,0,6
c9101,5,0,4
c2739,2,0,6
c10240,8,0,4
c2740,8,0,6
c2741,0,0,6
c9531,0,0,4
c10366,5,0,4
c9102,5,0,4
c0377,2,0,5
c9932,9,0,4
c10009,0,0,4
c2080,2,0,7
c2742,0,0,6
c3432,0,0,6
c4350,0,0,6
c9103,0,0,4
c0112,2,0,9
c0562,7,0,5
c10367,0,0,4
c2084,5,0,7
c9104,11,0,4
c10368,0,0,4
c7387,0,0,3
c0309,5,0,5
c0310,5,0,5
c9532,0,0,4
c0564,0,0,5
c0177,10,0,5
c11151,0,0,1
c0338,5,0,5
c10369,5,0,4
c2642,2,0,6
c9105,9,0,4
c11126,0,0,1
c0708,5,0,7
c10038,0,0,4
c8981,5,0,4
c8872,5,0,4
c4351,0,0,6
c0311,10,0,5
c11107,11,0,1
c2743,0,0,6
c0709,2,0,7
c0077,5,0,9
c3445,0,0,6
c4352,8,0,6
c2954,0,0,6
c0711,10,0,7
c8843,5,0,4
c3449,8,0,6
c0359,0,0,5
c9106,9,0,4
c0054,0,0,9
c2744,0,0,1
c0713,0,0,7
c2745,0,0,6
c5182,11,0,6
c5174,11,0,6
c8873,2,0,4
c2746,0,0,6
c10078,9,0,4
c0714,0,0,7
c0715,9,0,7
c3456,8,0,6
c10039,0,0,4
c2747,0,0,6
c0264,2,0,5
c9053,0,0,4
c9745,5,0,4
c9054,2,0,4
c4730,0,0,6
c0716,9,0,7
c0076,7,0,9
c5194,8,0,8
c5101,10,0,6
c2748,8,0,6
c10079,5,0,4
c10010,7,0,4
c10022,5,0,4
c9533,9,0,4
c0162,5,0,5
c2992,0,0,6
c8826,0,0,4
c10080,0,0,4
c4733,10,0,6
c2101,2,0,7
c2578,2,0,7
c3469,0,0,6
c2749,0,0,6
c5304,10,0,3
c2750,10,0,6
c0312,10,0,5
c2751,0,0,6
c0718,0,0,4
c3471,0,0,6
c8927,11,0,4
c2752,0,0,6
c2993,0,0,6
c9933,5,0,4
c4353,2,0,6
c10081,0,0,4
c2753,0,0,6
c4354,0,0,6
c9534,0,0,4
c7388,0,0,3
c0720,0,0,7
c9934,10,0,4
c0721,11,0,7
c5195,0,0,8
c0426,2,0,5
c2754,0,0,6
c2955,11,0,6
c5299,5,0,3
c5183,0,0,6
c2755,0,0,6
c2756,0,0,6
c10209,0,0,4
c5102,0,0,6
c10370,9,0,4
c2757,9,0,6
c8844,9,0,4
c10241,5,0,4
c9107,5,0,4
c4748,0,0,6
c4749,0,0,6
c0113,2,0,9
c0078,5,0,9
c9849,5,0,4
c0570,5,0,7
c2994,0,0,6
c2758,0,0,6
c2759,0,0,6
c5103,10,0,6
c9535,5,0,4
c0114,2,0,9
c0115,2,0,9
c11108,11,0,1
c2760,8,0,6
c3496,0,0,6
c2761,10,0,6
c10169,9,0,4
c9935,11,0,4
c10082,10,0,4
c9936,11,0,4
c2579,0,0,7
c0726,5,0,7
c0727,0,0,7
c3502,9,0,6
c9108,0,0,4
c2762,0,0,6
c4760,10,0,6
c0427,5,0,5
c4355,10,0,6
c5114,10,0,6
c9055,0,0,4
c0360,9,0,5
c4356,0,0,6
c9109,11,0,4
c4357,0,0,6
c2995,10,0,6
c2996,0,0,6
c9110,11,0,4
c9536,5,0,4
c4358,10,0,6
c9111,2,0,4
c9665,9,0,4
c9537,5,0,4
c9895,5,0,4
c10083,0,0,4
c0262,7,0,5
c3519,0,0,6
c1253,9,0,7
c11152,0,0,1
c9112,0,0,4
c5231,8,0,8
c10040,2,0,4
c0116,2,0,9
c10197,11,0,4
c2956,8,0,6
c8900,2,0,4
c2997,0,0,6
c9113,0,0,4
c10084,0,0,4
c4359,9,0,6
c0148,2,0,9
c9114,0,0,4
c5153,7,0,6
c0117,2,0,9
c1265,5,0,7
c2957,8,0,6
c0296,5,0,5
c9668,10,0,4
c8983,0,0,4
c2764,8,0,6
c2958,0,0,6
c0041,2,0,9
c4360,10,0,6
c3531,8,0,6
c8985,5,0,4
c8986,5,0,4
c0149,5,0,3
c10371,0,0,4
c3534,8,0,6
c2766,7,0,6
c10206,7,0,4
c2595,5,0,2
c2767,0,0,6
c0530,8,0,5
c0904,8,0,7
c10085,7,0,4
c8987,2,0,4
c8804,7,0,4
c10023,2,0,4
c2768,0,0,6
c8874,5,0,4
c8875,11,0,4
c9851,5,0,4
c9787,2,0,4
c10290,0,0,4
c4361,9,0,6
c0052,2,0,9
c4362,0,0,6
c9115,9,0,4
c9670,2,0,4
c0072,5,0,9
c10319,0,0,4
c5115,10,0,6
c9037,0,0,4
c0387,10,0,5
c10242,11,0,4
c2959,0,0,6
c2619,10,0,2
c5128,10,0,6
c5196,7,0,8
c2149,2,0,7
c2769,2,0,6
c2960,0,0,6
c9538,5,0,4
c10024,5,0,4
c0734,0,0,7
c0056,5,0,9
c10243,11,0,4
c8876,7,0,4
c2770,0,0,6
c10086,5,0,4
c10244,5,0,4
c9116,0,0,4
c10041,11,0,4
c9970,5,0,4
c8988,5,0,4
c0500,5,0,5
c5175,7,0,6
c10320,0,0,4
c10372,0,0,4
c0084,10,0,9
c0079,5,0,9
c8989,10,0,4
c0430,11,0,5
c0736,10,0,7
c2771,5,0,6
c2961,0,0,6
c2772,0,0,6
c11085,7,0,1
c2773,0,0,6
c10321,0,0,4
c9117,7,0,4
c10087,11,0,4
c8928,2,0,4
c0118,2,0,9
c2774,5,0,6
c8929,0,0,4
c8909,5,0,4
c0119,2,0,9
c10245,11,0,4
c2962,10,0,6
c0005,2,0,9
c10042,0,0,4
c10011,7,0,4
c8877,7,0,4
c0548,10,0,5
